symbol,firm_name_schedule,fiscal_year,first_appointment,actual_disclosure,revision_count,delay_days,postponed,advanced,long_postponement,first_doy,actual_doy,actual_month,april_disclosure,after_apr20,name,industry,loss_current,negative_eps_current,large_profit_drop_current,revenue_drop_current,bad_news_realized,severe_bad_news,lag_size,lag_profitability,lag_leverage,lag_revenue_growth,lag_profit_growth,lag_eps,lag_book_value,lag_cashflow_ps,lag_liquidity,lag_margin,lag_inventory_turnover,forecast_available,forecast_bad,forecast_severe_bad,forecast_yoy_min,forecast_yoy_mean,forecast_value_min,first_forecast_notice,last_forecast_notice,days_forecast_to_report,industry_group,actual_doy_pct_year,first_doy_pct_year,late_disclosure_q75,late_disclosure_q67,initial_late_q75
603615,茶花股份,2019,2020-03-07,2020-04-07,2,31.0,1,0,1,67.0,98,4,1,0,茶花股份,其他,0,0,0,0,0,0,2.1552445050953364,5.13,7.98,5.89,-26.96,0.28,5.61,0.41,8.49,25.8,3.62,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.22017866526537047,0.03336836573830793,0,0,0
002181,粤传媒,2019,2020-03-09,2020-03-09,0,0.0,0,0,0,69.0,69,3,0,0,粤 传 媒,传媒娱乐,0,0,0,0,0,0,2.1938856760707046,1.38,9.77,-10.83,-24.82,0.047,3.42,0.02,6.23,30.54,4.36,1,0,0,60.43,60.43,87500000.0,2020-01-22,2020-01-22,47.0,Other,0.011560693641618497,0.03573305307409354,0,0,0
002067,景兴纸业,2019,2020-03-10,2020-04-03,1,24.0,1,0,1,70.0,94,4,1,0,景兴纸业,造纸行业,0,0,0,0,0,0,4.100657924278693,8.33,31.68,10.79,-47.45,0.3,3.79,0.39,1.52,12.61,10.15,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.21439831844456123,0.03836048344718865,0,0,0
002117,东港股份,2019,2020-03-10,2020-04-14,1,35.0,1,0,1,70.0,105,4,1,0,东港股份,印刷包装,0,0,0,0,0,0,2.800933195248924,16.6,29.62,8.13,10.63,0.4706,4.47,0.87,2.11,38.95,7.49,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.28271150814503415,0.03836048344718865,0,0,0
002312,川发龙蟒,2019,2020-03-10,2020-03-31,1,21.0,1,0,1,70.0,91,3,0,0,川发龙蟒,电子信息,0,0,0,0,0,0,2.1004689088719113,-6.73,8.12,-11.0,-172.35,-0.1588,2.37,-0.03,7.59,9.41,,1,0,0,142.28,392.47249999999997,92500000.0,2020-01-18,2020-01-18,73.0,电子信息,0.16946925906463478,0.03836048344718865,0,0,0
002593,日上集团,2019,2020-03-10,2020-04-07,1,28.0,1,0,1,70.0,98,4,1,0,日上集团,汽车制造,0,0,0,0,0,0,3.401863826205316,4.32,51.76,45.75,20.29,0.11,2.68,0.13,1.41,12.03,1.82,0,0,0,5.4,33.17,0.22,,,999.0,汽车制造,0.22017866526537047,0.03836048344718865,0,0,0
002607,中公教育,2019,2020-03-10,2020-03-10,0,0.0,0,0,0,70.0,70,3,0,0,中公教育,汽车制造,0,0,0,0,0,0,4.148990563335426,46.243199999999966,58.98,54.72,119.67,0.22,0.48,0.23,0.74,59.08,7.49,1,0,0,53.525,53.525,1770000000.0,2020-01-23,2020-01-23,47.0,汽车制造,0.013925380977404098,0.03836048344718865,0,0,0
600814,杭州解百,2019,2020-03-10,2020-04-02,1,23.0,1,0,1,70.0,93,4,1,0,杭州解百,商业百货,0,0,0,0,0,0,4.095843438345836,6.35,38.6,2.23,-17.3,0.21,3.33,0.65,1.58,21.52,95.06,1,0,0,20.24,71.76666666666667,58000000.0,2020-01-23,2020-01-23,70.0,商业百货,0.2046768260641093,0.03836048344718865,0,0,0
600817,宇通重工,2019,2020-03-10,2020-03-10,0,0.0,0,0,0,70.0,70,3,0,0,宇通重工,电子器件,0,0,0,0,0,0,7.8791218488170705,5.04,28.98,121.986,429.38,0.031,0.63,-0.14,2.48,35.19,,0,0,0,5.4,33.17,0.22,,,999.0,电子器件,0.013925380977404098,0.03836048344718865,0,0,0
603318,水发燃气,2019,2020-03-10,2020-03-26,1,16.0,1,0,1,70.0,86,3,0,0,水发燃气,机械行业,1,1,1,0,1,1,1.6544112780768316,0.43,51.8,-25.07,-92.01,0.0109,2.54,-0.17,1.21,28.34,2.09,1,1,1,-2450.9233000000004,-2124.9707,-116500000.0,2020-01-31,2020-01-31,55.0,机械行业,0.08749343142406726,0.03836048344718865,0,0,0
603617,君禾股份,2019,2020-03-10,2020-03-31,1,21.0,1,0,1,70.0,91,3,0,0,君禾股份,其他,0,0,0,0,0,0,1.9974177062012453,13.93,37.84,10.25,22.23,0.49,5.15,1.0,1.78,24.82,3.11,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.16946925906463478,0.03836048344718865,0,0,0
000532,华金资本,2019,2020-03-11,2020-03-25,1,14.0,1,0,1,71.0,85,3,0,0,华金资本,电子信息,0,0,0,0,0,0,1.840549633397487,7.14,63.67,10.7,13.22,0.1586,2.29,0.3,0.51,45.51,2.48,0,0,0,5.4,33.17,0.22,,,999.0,电子信息,0.07777193904361535,0.04230162900683132,0,0,0
000688,国城矿业,2019,2020-03-11,2020-04-10,1,30.0,1,0,1,71.0,101,4,1,0,国城矿业,其他,0,0,1,0,1,0,2.5847519847577165,17.5,10.76,-1.18,-1.79,0.3561,2.06,0.42,4.24,54.37,6.35,1,1,0,-54.945,-54.945,0.1605,2020-01-11,2020-01-11,90.0,其他,0.2517078297425118,0.04230162900683132,0,0,0
002225,濮耐股份,2019,2020-03-11,2020-03-25,1,14.0,1,0,1,71.0,85,3,0,0,濮耐股份,建筑建材,0,0,0,0,0,0,3.6858749450936377,9.13,47.37,37.25,702.6514000000003,0.25,2.91,0.55,1.59,29.22,2.25,0,0,0,5.4,33.17,0.22,,,999.0,建筑建材,0.07777193904361535,0.04230162900683132,0,0,0
002243,力合科创,2019,2020-03-11,2020-03-25,1,14.0,1,0,1,71.0,85,3,0,0,力合科创,塑料制品,0,0,0,0,0,0,3.1688448912626357,5.34,18.24,10.89,673.51,0.296,4.25,0.21,2.84,22.76,5.47,1,0,0,50.13,50.13,517500000.0,2020-01-22,2020-01-22,63.0,Other,0.07777193904361535,0.04230162900683132,0,0,0
002436,兴森科技,2019,2020-03-11,2020-03-31,1,20.0,1,0,1,71.0,91,3,0,0,兴森科技,电子器件,0,0,0,0,0,0,3.5759906720353185,8.66,43.94,5.8,30.33,0.14,1.71,0.22,1.47,29.56,7.3,0,0,0,5.4,33.17,0.22,,,999.0,电子器件,0.16946925906463478,0.04230162900683132,0,0,0
600963,岳阳林纸,2019,2020-03-11,2020-03-11,0,0.0,0,0,0,71.0,71,3,0,0,岳阳林纸,造纸行业,0,0,0,0,0,0,4.264509188745424,4.57,44.9,14.15,5.21,0.26,5.84,0.6,1.57,20.79,0.98,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.016815554387808723,0.04230162900683132,0,0,0
000026,飞亚达,2019,2020-03-12,2020-03-20,1,8.0,1,0,0,72.0,80,3,0,0,飞亚达,商业百货,0,0,0,0,0,0,3.5553480614894135,7.3,28.6,1.63,31.11,0.419,5.86,0.76,2.41,41.37,1.11,0,0,0,5.4,33.17,0.22,,,999.0,商业百货,0.050709406200735684,0.04703100367840252,0,0,0
000600,建投能源,2019,2020-03-12,2020-03-24,1,12.0,1,0,0,72.0,84,3,0,0,建投能源,电力行业,0,0,0,0,0,0,4.947056312453384,3.99,57.76,32.24,156.33,0.241,6.11,1.43,0.61,16.14,26.98,1,0,0,45.89,45.89,0.352,2020-01-16,2020-01-16,68.0,电力行业,0.06910141881240148,0.04703100367840252,0,0,0
000739,普洛药业,2019,2020-03-12,2020-03-12,0,0.0,0,0,0,72.0,72,3,0,0,普洛药业,生物制药,0,0,0,0,0,0,4.170688128809434,11.64,41.85,14.85,44.42,0.3144,2.84,0.71,1.4,31.93,5.33,1,0,0,49.77,49.77,0.47,2020-01-07,2020-01-07,65.0,生物制药,0.019442984760903836,0.04703100367840252,0,0,0
000897,津滨发展,2019,2020-03-12,2020-03-12,0,0.0,0,0,0,72.0,72,3,0,0,津滨发展,房地产,0,0,0,0,0,0,1.0586067340382597,-11.61,82.67,-51.6646,-8.48,-0.0801,0.65,0.53,1.32,25.27,0.16530000000000003,1,0,0,229.36,229.36,0.1036,2020-01-23,2020-01-23,49.0,房地产,0.019442984760903836,0.04703100367840252,0,0,0
002056,横店东磁,2019,2020-03-12,2020-03-12,0,0.0,0,0,0,72.0,72,3,0,0,横店东磁,电子器件,0,0,0,0,0,0,4.187986684925728,14.08,30.28,3.04,13.27,0.42,2.88,0.42,2.19,24.37,6.52,0,0,0,5.4,33.17,0.22,,,999.0,电子器件,0.019442984760903836,0.04703100367840252,0,0,0
603018,华设集团,2019,2020-03-12,2020-03-26,1,14.0,1,0,1,72.0,86,3,0,0,华设集团,建筑建材,0,0,0,0,0,0,3.7607348912143643,17.28,62.59,51.23,33.54,0.86,7.89,1.04,1.31,26.22,5.5,0,0,0,5.4,33.17,0.22,,,999.0,建筑建材,0.08749343142406726,0.04703100367840252,0,0,0
603025,大豪科技,2019,2020-03-12,2020-03-10,1,-2.0,0,1,0,72.0,70,3,0,0,大豪科技,电子信息,0,0,0,0,0,0,2.463853240590168,20.24,7.223599999999999,1.67,-6.79,0.4,1.97,0.33,9.548099999999998,48.93,2.38,0,0,0,5.4,33.17,0.22,,,999.0,电子信息,0.013925380977404098,0.04703100367840252,0,0,0
603229,奥翔药业,2019,2020-03-12,2020-04-03,1,22.0,1,0,1,72.0,94,4,1,0,奥翔药业,其他,0,0,0,0,0,0,1.235471471385307,7.55,25.48,1.54,-17.26,0.27,3.74,0.07,2.73,44.65,1.06,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.21439831844456123,0.04703100367840252,0,0,0
603303,得邦照明,2019,2020-03-12,2020-03-12,0,0.0,0,0,0,72.0,72,3,0,0,得邦照明,其他,0,0,0,0,0,0,3.7123518102990785,10.04,32.83,-0.89,17.77,0.5073,6.3,0.43,2.44,15.63,5.53,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.019442984760903836,0.04703100367840252,0,0,0
603327,福蓉科技,2019,2020-03-12,2020-03-20,1,8.0,1,0,0,72.0,80,3,0,0,福蓉科技,其他,0,0,0,0,0,0,2.3832429960115,26.03,39.81,-7.64,17.26,0.4552,1.95,0.35,1.42,30.59,4.62,1,0,0,32.0,55.5,254900000.0,2020-01-14,2020-01-14,66.0,其他,0.050709406200735684,0.04703100367840252,0,0,0
603659,璞泰来,2019,2020-03-12,2020-03-27,1,15.0,1,0,1,72.0,87,3,0,0,XD璞泰来,其他,0,0,0,0,0,0,3.5295905964305545,22.39,53.14,47.2,31.8,1.37,6.69,0.75,1.62,31.91,1.46,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.10299527062532843,0.04703100367840252,0,0,0
603887,城地香江,2019,2020-03-12,2020-03-31,1,19.0,1,0,1,72.0,91,3,0,0,城地香江,其他,0,0,0,0,0,0,2.6100697927420065,8.96,48.9,55.04,8.72,0.5,5.97,-1.34,1.9,18.39,1.63,1,0,0,357.5,362.5,329644100.0,2020-01-20,2020-01-20,71.0,其他,0.16946925906463478,0.04703100367840252,0,0,0
000050,深天马A,2019,2020-03-13,2020-03-18,1,5.0,1,0,0,73.0,78,3,0,0,深天马Ａ,电子器件,0,0,0,0,0,0,5.670294630495212,3.71,56.69,21.35,-15.17,0.4599,12.7,1.74,0.77,15.19,10.37,0,0,0,5.4,33.17,0.22,,,999.0,电子器件,0.0394114555964267,0.055176037834997374,0,0,0
000726,鲁泰A,2019,2020-03-13,2020-04-30,1,48.0,1,0,1,73.0,121,4,1,1,鲁  泰Ａ,纺织行业,0,0,0,0,0,0,4.245490733029061,11.24,26.68,7.33,-3.52,0.9,7.75,1.55,1.47,29.33,2.32,1,0,0,20.145,20.145,1.13,2020-01-23,2020-01-23,98.0,Other,0.9127693116132423,0.055176037834997374,1,1,0
000791,甘肃能源,2019,2020-03-13,2020-03-28,1,15.0,1,0,1,73.0,88,3,0,0,甘肃能源,电力行业,0,0,0,0,0,0,3.180550710546533,7.97,67.62,16.07,85.86,0.3569,6.2,1.41,1.19,48.59,273.79,1,1,0,-14.47,-14.47,0.30525,2020-01-08,2020-01-08,80.0,电力行业,0.12690488702049396,0.055176037834997374,0,0,0
000795,英洛华,2019,2020-03-13,2020-03-13,0,0.0,0,0,0,73.0,73,3,0,0,英洛华,其他,0,0,0,0,0,0,3.158276202739271,5.27,22.25,14.97,9.45,0.1,1.93,0.04,3.52,22.34,3.88,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.023384130320546506,0.055176037834997374,0,0,0
000856,冀东装备,2019,2020-03-13,2020-03-13,0,0.0,0,0,0,73.0,73,3,0,0,冀东装备,机械行业,0,0,0,0,0,1,3.0596455992976437,7.54,78.91,15.09,48.23,0.1015,1.4,0.4,0.98,5.02,11.57,1,0,0,-2.335,-2.335,0.0991,2020-01-07,2020-01-07,66.0,机械行业,0.023384130320546506,0.055176037834997374,0,0,0
000877,天山股份,2019,2020-03-13,2020-03-21,1,8.0,1,0,0,73.0,81,3,0,0,天山股份,水泥行业,0,0,0,0,0,0,4.386018655943419,15.71,46.11,12.03,368.48,1.1835,8.01,1.64,0.59,36.18,11.36,1,0,0,28.92,28.92,1.5257,2020-01-22,2020-01-22,59.0,Other,0.0604308985811876,0.055176037834997374,0,0,0
002165,红宝丽,2019,2020-03-13,2020-03-13,0,0.0,0,0,0,73.0,73,3,0,0,红 宝 丽,化工行业,0,0,0,0,0,0,3.245322994883049,1.91,58.53,13.63,-28.91,0.05,2.49,0.28,0.93,13.36,6.66,1,0,0,152.5,152.5,73440000.0,2019-10-23,2019-10-23,142.0,化工行业,0.023384130320546506,0.055176037834997374,0,0,0
002190,成飞集成,2019,2020-03-13,2020-04-02,1,20.0,1,0,1,73.0,93,4,1,0,成飞集成,汽车制造,0,0,0,0,0,0,3.1112906141882632,-10.94,48.16,10.45,-88.93,-0.5723,5.01,-0.52,1.57,1.46,2.62,1,0,0,397.735,397.735,609325000.0,2020-01-22,2020-01-22,71.0,汽车制造,0.2046768260641093,0.055176037834997374,0,0,0
002232,启明信息,2019,2020-03-13,2020-04-18,1,36.0,1,0,1,73.0,109,4,1,0,启明信息,电子信息,0,0,0,0,0,0,2.826129489167811,6.62,38.75,-7.25,35.71,0.1766,2.73,0.09,2.29,16.04,8.91,0,0,0,5.4,33.17,0.22,,,999.0,电子信息,0.36889122438255384,0.055176037834997374,0,0,0
002238,天威视讯,2019,2020-03-13,2020-04-10,2,28.0,1,0,1,73.0,101,4,1,0,天威视讯,传媒娱乐,0,0,0,0,0,0,2.8094026953624973,7.17,26.4,-1.92,-16.28,0.32,4.49,0.7,1.86,38.34,36.75,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.2517078297425118,0.055176037834997374,0,0,0
002419,天虹股份,2019,2020-03-13,2020-03-20,1,7.0,1,0,0,73.0,80,3,0,0,天虹股份,商业百货,0,0,0,0,0,0,5.259472582724469,14.5,59.57,3.25,25.92,0.7535,5.47,1.83,0.95,27.25,11.53,0,0,0,5.4,33.17,0.22,,,999.0,商业百货,0.050709406200735684,0.055176037834997374,0,0,0
600765,中航重机,2019,2020-03-13,2020-04-30,2,48.0,1,0,1,73.0,121,4,1,1,中航重机,机械行业,0,0,0,0,0,0,4.015301354881648,8.54,61.79,-3.86,102.49,0.43,5.46,0.49,1.51,25.99,1.86,0,0,0,5.4,33.17,0.22,,,999.0,机械行业,0.9127693116132423,0.055176037834997374,1,1,0
600803,新奥股份,2019,2020-03-13,2020-03-13,0,0.0,0,0,0,73.0,73,3,0,0,新奥股份,农药化肥,0,0,0,0,0,0,4.922313968589491,17.29,60.29,35.84,109.37,1.11,6.95,0.99,0.67,21.53,6.31,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.023384130320546506,0.055176037834997374,0,0,0
601168,西部矿业,2019,2020-03-13,2020-03-13,0,0.0,0,0,0,73.0,73,3,0,0,西部矿业,有色金属,0,0,0,0,0,0,5.665388086668889,-18.62,71.15,1.85,-534.9,-0.86,3.68,0.25,0.75,11.94,8.3,1,0,0,144.2,146.41,900000000.0,2020-01-14,2020-01-14,59.0,有色金属,0.023384130320546506,0.055176037834997374,0,0,0
603058,永吉股份,2019,2020-03-13,2020-04-20,1,38.0,1,0,1,73.0,111,4,1,1,永吉股份,其他,0,0,0,0,0,0,1.6714733033535532,12.39,7.223599999999999,29.1,18.91,0.26,2.12,0.34,8.87,40.76,4.01,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.3891224382553862,0.055176037834997374,0,0,0
603103,横店影视,2019,2020-03-13,2020-03-13,0,0.0,0,0,0,73.0,73,3,0,0,横店影视,其他,0,0,0,0,0,0,3.3407394126250414,15.47,32.13,8.22,-2.98,0.51,4.83,1.47,1.84,21.06,60.97,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.023384130320546506,0.055176037834997374,0,0,0
603300,海南华铁,2019,2020-03-13,2020-04-15,1,33.0,1,0,1,73.0,106,4,1,0,海南华铁,其它行业,0,0,0,0,0,0,2.2905125117597764,-2.01,33.85,27.99,-189.47,-0.05,3.04,0.78,1.06,70.13,66.42,1,0,0,526.7300000000002,681.263,250000000.0,2020-01-22,2020-01-22,84.0,Other,0.301629006831319,0.055176037834997374,0,0,0
603336,宏辉果蔬,2019,2020-03-13,2020-03-13,0,0.0,0,0,0,73.0,73,3,0,0,宏辉果蔬,其他,0,0,0,0,0,0,2.1552445050953364,8.1,16.32,11.55,1.33,0.28,4.7,-0.37,4.57,14.55,2.37,1,0,0,4.52,14.173333333333332,3375000.0,2020-01-14,2020-01-14,59.0,其他,0.023384130320546506,0.055176037834997374,0,0,0
603613,国联股份,2019,2020-03-13,2020-03-20,1,7.0,1,0,0,73.0,80,3,0,0,国联股份,其他,0,0,0,0,0,0,3.630720539940404,24.08,44.82,83.7,59.77,0.89,4.14,0.73,2.14,8.3,141.44,1,0,0,64.925,75.52833333333332,152900000.0,2020-01-10,2020-01-10,70.0,其他,0.050709406200735684,0.055176037834997374,0,0,0
002066,瑞泰科技,2019,2020-03-14,2020-03-31,1,17.0,1,0,1,74.0,91,3,0,0,瑞泰科技,建筑建材,0,0,0,0,0,0,3.659965443949294,3.98,73.65,73.96,13.91,0.0748,1.84,1.47,0.93,18.17,3.49,0,0,0,5.4,33.17,0.22,,,999.0,建筑建材,0.16946925906463478,0.062270099842354175,0,0,0
002097,山河智能,2019,2020-03-14,2020-03-26,1,12.0,1,0,0,74.0,86,3,0,0,山河智能,机械行业,0,0,0,0,0,0,4.0700518696530565,9.51,65.45,45.64,170.84,0.4065,4.37,0.62,1.34,30.82,1.82,1,0,0,15.0,15.0,493666150.0,2020-01-14,2020-01-14,72.0,机械行业,0.08749343142406726,0.062270099842354175,0,0,0
002695,煌上煌,2019,2020-03-14,2020-03-14,0,0.0,0,0,0,74.0,74,3,0,0,煌上煌,食品行业,0,0,0,0,0,0,2.9947317732204075,9.33,22.56,28.41,22.72,0.34,3.69,0.3,4.11,34.47,2.53,0,0,0,5.4,33.17,0.22,,,999.0,食品行业,0.027325275880189175,0.062270099842354175,0,0,0
600761,安徽合力,2019,2020-03-14,2020-03-14,0,0.0,0,0,0,74.0,74,3,0,0,安徽合力,机械行业,0,0,0,0,0,0,4.581594449459386,12.25,33.64,13.82,35.22,0.79,6.19,0.86,2.56,20.31,6.76,0,0,0,5.4,33.17,0.22,,,999.0,机械行业,0.027325275880189175,0.062270099842354175,0,0,0
600826,兰生股份,2019,2020-03-14,2020-04-18,1,35.0,1,0,1,74.0,109,4,1,0,兰生股份,物资外贸,0,0,0,0,0,0,3.5281236752345424,7.21,25.9,-0.88,-20.56,0.544,6.91,-0.1,2.99,5.09,24.54,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.36889122438255384,0.062270099842354175,0,0,0
600973,宝胜股份,2019,2020-03-14,2020-03-31,1,17.0,1,0,1,74.0,91,3,0,0,宝胜股份,发电设备,0,0,0,0,0,0,5.777156844456171,3.24,71.92,55.55,36.37,0.09,2.98,-0.68,1.08,6.18,18.5,0,0,0,5.4,33.17,0.22,,,999.0,发电设备,0.16946925906463478,0.062270099842354175,0,0,0
603038,华立股份,2019,2020-03-14,2020-04-28,1,45.0,1,0,1,74.0,119,4,1,1,华立股份,其他,0,0,0,0,0,0,2.1447610078004784,8.54,19.0,16.09,-8.72,0.63,10.77,1.16,3.52,26.58,5.32,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.662900683131897,0.062270099842354175,0,0,0
603093,南华期货,2019,2020-03-14,2020-03-14,0,0.0,0,0,0,74.0,74,3,0,0,南华期货,其他,0,0,0,0,0,0,3.847377811934615,6.26,81.75,121.986,-30.67,0.24,4.02,-2.1388000000000003,,,,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.027325275880189175,0.062270099842354175,0,0,0
600862,中航高科,2019,2020-03-16,2020-03-16,0,0.0,0,0,0,76.0,76,3,0,0,中航高科,房地产,0,0,0,0,0,0,3.315276319154516,8.32,50.13,-12.86,263.85,0.22,2.72,-0.49,1.57,35.76,0.71,1,1,0,-13.0,33.9,234500000.0,2020-01-21,2020-01-21,55.0,房地产,0.029689963215974776,0.0651602732527588,0,0,0
600989,宝丰能源,2019,2020-03-16,2020-03-16,0,0.0,0,0,0,76.0,76,3,0,0,宝丰能源,其他,0,0,0,0,0,0,4.87915893130787,30.31,49.0,6.11,26.41,0.56,,0.49,0.3573,46.9,14.42,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.029689963215974776,0.0651602732527588,0,0,0
603022,新通联,2019,2020-03-16,2020-04-10,1,25.0,1,0,1,76.0,101,4,1,0,新通联,其它行业,0,0,0,0,0,0,2.0347056478384444,5.18,24.68,11.18,25.2,0.16,3.09,0.31,2.36,18.9,4.78,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.2517078297425118,0.0651602732527588,0,0,0
000004,*ST国华,2019,2020-03-17,2020-04-28,1,42.0,1,0,1,77.0,119,4,1,1,*ST国华,生物制药,0,0,0,1,0,0,1.541159071680806,-17.0,47.8,121.986,-336.62,-0.2414,1.3,-0.63,1.81,79.65239999999999,,1,0,0,118.5,118.5,0.04465,2020-01-18,2020-01-18,101.0,生物制药,0.662900683131897,0.07172884918549659,0,0,0
000025,特力A,2019,2020-03-17,2020-04-03,1,17.0,1,0,1,77.0,94,4,1,0,特  力Ａ,汽车制造,0,0,0,0,0,0,1.6370530794670737,8.63,33.71,19.3,30.0,0.2017,3.53,-0.02,1.37,19.77,26.6,1,0,0,147.355,147.355,0.4988,2020-01-18,2020-01-18,76.0,汽车制造,0.21439831844456123,0.07172884918549659,0,0,0
000430,ST张家界,2019,2020-03-17,2020-04-28,2,42.0,1,0,1,77.0,119,4,1,1,ST张家界,酒店旅游,0,0,1,0,1,0,1.7369512327330598,1.69,36.45,-14.78,-60.8,0.07,3.9,0.36,0.67,31.52,57.92,1,1,0,-57.39,-57.39,0.02775,2020-01-21,2020-01-21,98.0,Other,0.662900683131897,0.07172884918549659,0,0,0
000572,海马汽车,2019,2020-03-17,2020-03-31,1,14.0,1,0,1,77.0,91,3,0,0,海马汽车,汽车制造,0,0,0,0,0,0,3.9886136075898584,-28.57,49.58,-47.43,-64.65,-0.9955,2.97,0.3,0.59,7.01,4.56,1,0,0,106.72,106.72,0.067,2020-01-17,2020-01-17,74.0,汽车制造,0.16946925906463478,0.07172884918549659,0,0,0
000661,长春高新,2019,2020-03-17,2020-03-27,1,10.0,1,0,0,77.0,87,3,0,0,长春高新,生物制药,0,0,0,0,0,0,4.00277736869661,20.85,32.8,31.03,52.05,2.708514,16.3581,4.2898000000000005,2.24,79.65239999999999,0.44,1,0,0,27.65,27.65,9.9,2020-01-03,2020-01-03,84.0,生物制药,0.10299527062532843,0.07172884918549659,0,0,0
000752,*ST西发,2019,2020-03-17,2020-04-29,1,43.0,1,0,1,77.0,120,4,1,1,ST西发,酿酒行业,1,1,0,0,1,1,1.4422019930581866,-72.38,42.07,-10.63,-2396.0772,-1.59,1.39,0.41,1.17,26.35,10.55,1,1,1,27.165,54.4875,-300058400.0,2020-01-21,2020-01-21,99.0,Other,0.7877036258539148,0.07172884918549659,1,1,0
000768,中航西飞,2019,2020-03-17,2020-03-31,1,14.0,1,0,1,77.0,91,3,0,0,中航西飞,飞机制造,0,0,0,0,0,0,5.816158325207932,3.51,59.68,7.69,18.38,0.2016,5.8,0.51,1.41,6.1,2.35,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.16946925906463478,0.07172884918549659,0,0,0
000868,安凯客车,2019,2020-03-17,2020-03-17,0,0.0,0,0,0,77.0,77,3,0,0,安凯客车,汽车制造,0,0,0,0,0,0,3.4803165861147547,-88.1114,93.63,-42.25,-288.15,-1.25,0.53,-0.47,0.94,4.72,21.22,1,0,0,104.31,104.31,0.05,2020-01-21,2020-01-21,56.0,汽车制造,0.03336836573830793,0.07172884918549659,0,0,0
002007,华兰生物,2019,2020-03-17,2020-03-24,1,7.0,1,0,0,77.0,84,3,0,0,华兰生物,生物制药,0,0,0,0,0,0,3.501645852958961,22.36,11.1,35.84,38.83,0.8168,5.94,1.39,6.64,64.98,0.93,1,0,0,15.0,15.0,1310439850.0,2020-01-06,2020-01-06,78.0,生物制药,0.06910141881240148,0.07172884918549659,0,0,0
002033,丽江股份,2019,2020-03-17,2020-03-31,1,14.0,1,0,1,77.0,91,3,0,0,丽江股份,酒店旅游,0,0,0,0,0,0,2.0515563381903004,8.05,7.223599999999999,-1.28,-6.16,0.3487,4.43,0.56,7.44,67.16,13.41,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.16946925906463478,0.07172884918549659,0,0,0
002114,罗平锌电,2019,2020-03-17,2020-03-17,0,0.0,0,0,0,77.0,77,3,0,0,罗平锌电,有色金属,0,0,0,0,0,0,2.4630018143999504,-15.41,29.47,-33.66,-566.22,-0.8,4.76,0.7,0.88,4.12,2.91,1,0,0,110.085,110.085,26000000.0,2020-01-22,2020-01-22,55.0,有色金属,0.03336836573830793,0.07172884918549659,0,0,0
002233,塔牌集团,2019,2020-03-17,2020-03-17,0,0.0,0,0,0,77.0,77,3,0,0,塔牌集团,水泥行业,0,0,0,0,0,0,4.209160236650682,20.01,17.91,45.27,139.0,1.4457,7.53,2.19,2.98,40.35,7.95,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.03336836573830793,0.07172884918549659,0,0,0
002507,涪陵榨菜,2019,2020-03-17,2020-03-17,0,0.0,0,0,0,77.0,77,3,0,0,涪陵榨菜,食品行业,0,0,0,0,0,0,3.0027078872904163,30.08,17.03,25.92,59.78,0.84,3.13,0.71,4.52,55.76,2.93,0,0,0,5.4,33.17,0.22,,,999.0,食品行业,0.03336836573830793,0.07172884918549659,0,0,0
002649,博彦科技,2019,2020-03-17,2020-04-30,1,44.0,1,0,1,77.0,121,4,1,1,博彦科技,电子信息,0,0,0,0,0,0,3.395514598526657,9.77,27.1,28.1,1.87,0.422,4.62,0.28,2.29,23.99,347.39,0,0,0,5.4,33.17,0.22,,,999.0,电子信息,0.9127693116132423,0.07172884918549659,1,1,0
600866,星湖科技,2019,2020-03-17,2020-03-17,0,0.0,0,0,0,77.0,77,3,0,0,星湖科技,食品行业,0,0,0,0,0,0,2.2607208888953467,4.52,33.83,25.06,126.71,0.0655,1.48,0.08,1.4,25.84,2.91,1,0,0,248.5,274.25,142500000.0,2020-01-18,2020-01-18,59.0,食品行业,0.03336836573830793,0.07172884918549659,0,0,0
